word_occurrence_id,text_embedding_idx,word_position,surface_form,char_start,char_end,keyword_id,canonical_concept,semantic_categories,story_local_flag,include_core,include_main,include_extended
lp:78:word:2,78,2,一顶,3,5,,一顶,,,false,false,false
lp:78:word:3,78,3,帽子,5,7,,帽子,,,false,false,false
lp:79:word:0,79,0,这,0,1,lpw_d409ab2ab3,这,pronoun,false,true,true,true
lp:79:word:1,79,1,时候,1,3,lpw_5484678be4,时候,other,false,false,false,false
lp:80:word:0,80,0,我,0,1,lpw_b70bb4acc0,我,pronoun,false,true,true,true
lp:80:word:1,80,1,就不,1,3,,就不,,,false,false,false
lp:80:word:2,80,2,跟,3,4,lpw_383a53d95c,跟,function,false,false,false,true
lp:80:word:3,80,3,他,4,5,lpw_8b7b91e000,他,pronoun,false,true,true,true
lp:80:word:4,80,4,说,5,6,lpw_ccca744613,说,speech,false,true,true,true
lp:80:word:5,80,5,什么,6,8,lpw_c1b52e0e64,什么,pronoun|interrogative,false,true,true,true
lp:80:word:6,80,6,蟒蛇,8,10,lpw_7d2bda9879,蟒蛇,other,true,false,false,false
lp:80:word:7,80,7,啊,10,11,lpw_7c2c50fbaf,啊,function,false,false,false,false
lp:81:word:0,81,0,原始森林,0,4,,原始森林,,,false,false,false
lp:81:word:1,81,1,啊,4,5,lpw_7c2c50fbaf,啊,function,false,false,false,false
lp:82:word:0,82,0,星星,0,2,lpw_6a9fec7faf,星星,concrete_entity,false,true,true,true
lp:82:word:1,82,1,啊,2,3,lpw_7c2c50fbaf,啊,function,false,false,false,false
lp:83:word:0,83,0,都不,0,2,,都不,,,false,false,false
lp:83:word:1,83,1,说,2,3,lpw_ccca744613,说,speech,false,true,true,true
lp:83:word:2,83,2,了,3,4,lpw_b2dd27e84f,了,function,false,true,true,true
lp:84:word:0,84,0,我,0,1,lpw_b70bb4acc0,我,pronoun,false,true,true,true
lp:84:word:1,84,1,就,1,2,lpw_2f9d9872e5,就,function,false,true,true,true
lp:84:word:2,84,2,说,2,3,lpw_ccca744613,说,speech,false,true,true,true
lp:84:word:3,84,3,些,3,4,lpw_af76fed85c,些,other,false,false,false,false
lp:84:word:4,84,4,他,4,5,lpw_8b7b91e000,他,pronoun,false,true,true,true
lp:84:word:5,84,5,能,5,6,lpw_413c06bcef,能,other,false,false,false,false
lp:84:word:6,84,6,懂,6,7,,懂,,,false,false,false
lp:84:word:7,84,7,的,7,8,lpw_8af2350cfd,的,function,false,true,true,true
lp:84:word:8,84,8,事情,8,10,lpw_e66d9fac19,事情,other,false,false,false,false
lp:85:word:0,85,0,我,0,1,lpw_b70bb4acc0,我,pronoun,false,true,true,true
lp:85:word:1,85,1,跟,1,2,lpw_383a53d95c,跟,function,false,false,false,true
lp:85:word:2,85,2,他,2,3,lpw_8b7b91e000,他,pronoun,false,true,true,true
lp:85:word:3,85,3,说,3,4,lpw_ccca744613,说,speech,false,true,true,true
lp:85:word:4,85,4,桥,4,5,,桥,,,false,false,false
lp:86:word:0,86,0,高尔夫,0,3,,高尔夫,,,false,false,false
lp:87:word:0,87,0,政治,0,2,,政治,,,false,false,false
lp:88:word:0,88,0,还有,0,2,lpw_83eec76b39,还有,other,false,false,false,false
lp:88:word:1,88,1,领带,2,4,,领带,,,false,false,false
lp:89:word:0,89,0,于是,0,2,lpw_3617c85a66,于是,other,false,false,false,false
lp:89:word:1,89,1,大人,2,4,lpw_44dd6014a5,大人,narrative_character,false,false,false,true
lp:89:word:2,89,2,觉得,4,6,lpw_78c82d9f41,觉得,cognition,false,false,false,true
lp:89:word:3,89,3,很,6,7,lpw_f2b91797ea,很,other,false,true,true,true
lp:89:word:4,89,4,高兴,7,9,,高兴,,,false,false,false
lp:90:word:0,90,0,认识,0,2,,认识,,,false,false,false
lp:90:word:1,90,1,了,2,3,lpw_b2dd27e84f,了,function,false,true,true,true
lp:90:word:2,90,2,这么,3,5,lpw_7677ca84c6,这么,other,false,false,false,true
lp:90:word:3,90,3,个,5,6,lpw_3a116815bc,个,other,false,false,true,true
lp:90:word:4,90,4,通,6,7,,通,,,false,false,false
lp:90:word:5,90,5,情,7,8,,情,,,false,false,false
lp:90:word:6,90,6,达,8,9,,达,,,false,false,false
lp:90:word:7,90,7,理,9,10,,理,,,false,false,false
lp:90:word:8,90,8,的,10,11,lpw_8af2350cfd,的,function,false,true,true,true
lp:90:word:9,90,9,人,11,12,lpw_50f5d65d57,人,other,false,true,true,true
lp:92:word:0,92,0,我,0,1,lpw_b70bb4acc0,我,pronoun,false,true,true,true
lp:92:word:1,92,1,孤独,1,3,,孤独,,,false,false,false
lp:92:word:2,92,2,地,3,4,lpw_bdbd41e490,地,function,false,true,true,true
lp:92:word:3,92,3,生活,4,6,,生活,,,false,false,false
lp:92:word:4,92,4,着,6,7,lpw_9e5bf0d2d9,着,function,false,true,true,true
lp:93:word:0,93,0,没有,0,2,lpw_f127804b92,没有,negation_modality,false,false,true,true
lp:93:word:1,93,1,一个,2,4,lpw_e1dbc1c99f,一个,function|time_quantity,false,true,true,true
lp:93:word:2,93,2,真正,4,6,,真正,,,false,false,false
lp:93:word:3,93,3,谈得来,6,9,,谈得来,,,false,false,false
lp:93:word:4,93,4,的,9,10,lpw_8af2350cfd,的,function,false,true,true,true
lp:93:word:5,93,5,人,10,11,lpw_50f5d65d57,人,other,false,true,true,true
lp:94:word:0,94,0,直到,0,2,,直到,,,false,false,false
lp:94:word:1,94,1,六年,2,4,,六年,,,false,false,false
lp:94:word:2,94,2,前,4,5,,前,,,false,false,false
lp:95:word:0,95,0,有,0,1,lpw_90ce0f66f0,有,other,false,true,true,true
lp:95:word:1,95,1,一次,1,3,,一次,,,false,false,false
lp:95:word:2,95,2,飞机,3,5,lpw_c05f7cd6ed,飞机,concrete_entity,true,false,false,false
lp:95:word:3,95,3,出了,5,7,,出了,,,false,false,false
lp:95:word:4,95,4,故障,7,9,,故障,,,false,false,false
lp:96:word:0,96,0,降落在,0,3,,降落在,,,false,false,false
lp:96:word:1,96,1,撒哈拉,3,6,,撒哈拉,,,false,false,false
lp:96:word:2,96,2,大,6,7,lpw_7d4ca7f48e,大,other,false,false,false,false
lp:96:word:3,96,3,沙漠,7,9,lpw_4fbf406572,沙漠,place,false,false,false,true
lp:97:word:0,97,0,发动,0,2,,发动,,,false,false,false
lp:97:word:1,97,1,机,2,3,,机,,,false,false,false
lp:97:word:2,97,2,里,3,4,lpw_79f43de6e3,里,function,false,false,true,true
lp:97:word:3,97,3,有样,4,6,,有样,,,false,false,false
lp:97:word:4,97,4,什么东西,6,10,,什么东西,,,false,false,false
lp:97:word:5,97,5,碎,10,11,,碎,,,false,false,false
lp:97:word:6,97,6,掉了,11,13,,掉了,,,false,false,false
lp:98:word:0,98,0,因为,0,2,lpw_795cfc96d4,因为,function,false,false,true,true
lp:98:word:1,98,1,我,2,3,lpw_b70bb4acc0,我,pronoun,false,true,true,true
lp:98:word:2,98,2,身边,3,5,,身边,,,false,false,false
lp:98:word:3,98,3,既,5,6,,既,,,false,false,false
lp:98:word:4,98,4,没有,6,8,lpw_f127804b92,没有,negation_modality,false,false,true,true
lp:98:word:5,98,5,机械,8,10,,机械,,,false,false,false
lp:98:word:6,98,6,师,10,11,,师,,,false,false,false
lp:99:word:0,99,0,也没有,0,3,,也没有,,,false,false,false
lp:99:word:1,99,1,乘客,3,5,,乘客,,,false,false,false
lp:100:word:0,100,0,我,0,1,lpw_b70bb4acc0,我,pronoun,false,true,true,true
lp:100:word:1,100,1,就,1,2,lpw_2f9d9872e5,就,function,false,true,true,true
lp:100:word:2,100,2,打算,2,4,,打算,,,false,false,false
lp:100:word:3,100,3,单枪匹马,4,8,,单枪匹马,,,false,false,false
lp:100:word:4,100,4,来,8,9,lpw_6d8229118c,来,physical_action,false,true,true,true
lp:100:word:5,100,5,完成,9,11,,完成,,,false,false,false
lp:100:word:6,100,6,一项,11,13,,一项,,,false,false,false
lp:100:word:7,100,7,困难,13,15,,困难,,,false,false,false
lp:100:word:8,100,8,的,15,16,lpw_8af2350cfd,的,function,false,true,true,true
lp:100:word:9,100,9,修复,16,18,,修复,,,false,false,false
lp:100:word:10,100,10,工作,18,20,,工作,,,false,false,false
lp:101:word:0,101,0,这,0,1,lpw_d409ab2ab3,这,pronoun,false,true,true,true
lp:101:word:1,101,1,在,1,2,lpw_12404a0b63,在,function,false,true,true,true
lp:101:word:2,101,2,我是,2,4,lpw_06ba27715e,我是,other,false,false,false,false
lp:101:word:3,101,3,个,4,5,lpw_3a116815bc,个,other,false,false,true,true
lp:101:word:4,101,4,生死,5,7,,生死,,,false,false,false
lp:101:word:5,101,5,攸关,7,9,,攸关,,,false,false,false
lp:101:word:6,101,6,的,9,10,lpw_8af2350cfd,的,function,false,true,true,true
lp:101:word:7,101,7,问题,10,12,lpw_33a8618cb6,问题,other,false,false,false,false
lp:102:word:0,102,0,我,0,1,lpw_b70bb4acc0,我,pronoun,false,true,true,true
lp:102:word:1,102,1,带,1,2,,带,,,false,false,false
lp:102:word:2,102,2,的,2,3,lpw_8af2350cfd,的,function,false,true,true,true
lp:102:word:3,102,3,水,3,4,lpw_327b54d04f,水,concrete_entity,false,false,false,false
lp:102:word:4,102,4,只够,4,6,,只够,,,false,false,false
lp:102:word:5,102,5,喝,6,7,,喝,,,false,false,false
lp:102:word:6,102,6,一星期,7,10,,一星期,,,false,false,false
lp:102:word:7,102,7,了,10,11,lpw_b2dd27e84f,了,function,false,true,true,true
lp:103:word:0,103,0,第一,0,2,,第一,,,false,false,false
lp:103:word:1,103,1,天,2,3,lpw_49da61ceee,天,other,false,false,false,true
lp:103:word:2,103,2,晚上,3,5,lpw_a9b1124b34,晚上,time_quantity,false,false,false,false
lp:104:word:0,104,0,我,0,1,lpw_b70bb4acc0,我,pronoun,false,true,true,true
lp:104:word:1,104,1,睡在,1,3,,睡在,,,false,false,false
lp:104:word:2,104,2,这,3,4,lpw_d409ab2ab3,这,pronoun,false,true,true,true
lp:104:word:3,104,3,片,4,5,,片,,,false,false,false
lp:104:word:4,104,4,远离,5,7,,远离,,,false,false,false
lp:104:word:5,104,5,人,7,8,lpw_50f5d65d57,人,other,false,true,true,true
lp:104:word:6,104,6,烟,8,9,,烟,,,false,false,false
lp:104:word:7,104,7,的,9,10,lpw_8af2350cfd,的,function,false,true,true,true
lp:104:word:8,104,8,大,10,11,lpw_7d4ca7f48e,大,other,false,false,false,false
lp:104:word:9,104,9,沙漠,11,13,lpw_4fbf406572,沙漠,place,false,false,false,true
lp:104:word:10,104,10,上,13,14,lpw_db5ba671d2,上,function,false,true,true,true
lp:105:word:0,105,0,比,0,1,lpw_ab158a8483,比,other,false,false,false,false
lp:105:word:1,105,1,靠,1,2,,靠,,,false,false,false
lp:105:word:2,105,2,一块,2,4,,一块,,,false,false,false
lp:105:word:3,105,3,船板,4,6,,船板,,,false,false,false
lp:105:word:4,105,4,在,6,7,lpw_12404a0b63,在,function,false,true,true,true
lp:105:word:5,105,5,大海,7,9,,大海,,,false,false,false
lp:105:word:6,105,6,中,9,10,lpw_a567bdaa11,中,other,false,false,false,false
lp:105:word:7,105,7,漂流,10,12,,漂流,,,false,false,false
lp:105:word:8,105,8,的,12,13,lpw_8af2350cfd,的,function,false,true,true,true
lp:105:word:9,105,9,遇难,13,15,,遇难,,,false,false,false
lp:105:word:10,105,10,者,15,16,,者,,,false,false,false
lp:105:word:11,105,11,还,16,17,lpw_1bc709b8bf,还,other,false,false,false,true
lp:105:word:12,105,12,孤独,17,19,,孤独,,,false,false,false
lp:106:word:0,106,0,所以,0,2,lpw_a2f7e42081,所以,function,false,false,false,false
lp:107:word:0,107,0,当天,0,2,,当天,,,false,false,false
lp:107:word:1,107,1,蒙蒙,2,4,,蒙蒙,,,false,false,false
lp:107:word:2,107,2,亮,4,5,,亮,,,false,false,false
lp:108:word:0,108,0,有,0,1,lpw_90ce0f66f0,有,other,false,true,true,true
lp:108:word:1,108,1,个,1,2,lpw_3a116815bc,个,other,false,false,true,true
lp:108:word:2,108,2,奇怪,2,4,,奇怪,,,false,false,false
lp:108:word:3,108,3,的,4,5,lpw_8af2350cfd,的,function,false,true,true,true
lp:108:word:4,108,4,声音,5,7,lpw_473400815c,声音,other,false,false,false,false
lp:108:word:5,108,5,轻轻,7,9,,轻轻,,,false,false,false
lp:108:word:6,108,6,把,9,10,lpw_2442748e41,把,function,false,false,true,true
lp:108:word:7,108,7,我,10,11,lpw_b70bb4acc0,我,pronoun,false,true,true,true
lp:108:word:8,108,8,喊醒,11,13,,喊醒,,,false,false,false
lp:108:word:9,108,9,的,13,14,lpw_8af2350cfd,的,function,false,true,true,true
lp:108:word:10,108,10,时候,14,16,lpw_5484678be4,时候,other,false,false,false,false
lp:109:word:0,109,0,你们,0,2,lpw_8a5d477bda,你们,pronoun,false,false,true,true
lp:109:word:1,109,1,可以,2,4,lpw_0ef5c86fab,可以,negation_modality,false,false,false,true
lp:109:word:2,109,2,想象,4,6,,想象,,,false,false,false
lp:109:word:3,109,3,我有,6,8,lpw_59cbe38d1c,我有,other,false,false,false,false
lp:109:word:4,109,4,多么,8,10,,多么,,,false,false,false
lp:109:word:5,109,5,惊讶,10,12,,惊讶,,,false,false,false
lp:110:word:0,110,0,这个,0,2,lpw_979e2bc35b,这个,function,false,false,true,true
lp:110:word:1,110,1,声音,2,4,lpw_473400815c,声音,other,false,false,false,false
lp:110:word:2,110,2,说,4,5,lpw_ccca744613,说,speech,false,true,true,true
lp:111:word:0,111,0,对不起,1,4,,对不起,,,false,false,false
lp:112:word:0,112,0,请,0,1,lpw_88d5840fab,请,other,false,false,false,false
lp:112:word:1,112,1,给,1,2,lpw_6e55fb9d8a,给,other,false,true,true,true
lp:112:word:2,112,2,我,2,3,lpw_b70bb4acc0,我,pronoun,false,true,true,true
lp:112:word:3,112,3,画,3,4,lpw_de9f18b00a,画,physical_action,true,false,false,false
lp:112:word:4,112,4,只,4,5,lpw_409e2c3882,只,function,false,false,true,true
lp:112:word:5,112,5,绵羊,5,7,lpw_238b95ae07,羊,concrete_entity,true,false,false,false
lp:113:word:0,113,0,嗯,1,2,,嗯,,,false,false,false
lp:114:word:0,114,0,请,1,2,lpw_88d5840fab,请,other,false,false,false,false
lp:114:word:1,114,1,给,2,3,lpw_6e55fb9d8a,给,other,false,true,true,true
lp:114:word:2,114,2,我,3,4,lpw_b70bb4acc0,我,pronoun,false,true,true,true
lp:114:word:3,114,3,画,4,5,lpw_de9f18b00a,画,physical_action,true,false,false,false
lp:114:word:4,114,4,只,5,6,lpw_409e2c3882,只,function,false,false,true,true
lp:114:word:5,114,5,绵羊,6,8,lpw_238b95ae07,羊,concrete_entity,true,false,false,false
lp:115:word:0,115,0,我像,0,2,,我像,,,false,false,false
lp:115:word:1,115,1,遭,2,3,,遭,,,false,false,false
lp:115:word:2,115,2,了,3,4,lpw_b2dd27e84f,了,function,false,true,true,true
lp:115:word:3,115,3,雷,4,5,,雷,,,false,false,false
lp:115:word:4,115,4,击,5,6,,击,,,false,false,false
lp:115:word:5,115,5,似的,6,8,,似的,,,false,false,false
lp:116:word:0,116,0,猛,0,1,,猛,,,false,false,false
lp:116:word:1,116,1,地,1,2,lpw_bdbd41e490,地,function,false,true,true,true
lp:116:word:2,116,2,一下子,2,5,,一下子,,,false,false,false
lp:116:word:3,116,3,跳了,5,7,,跳了,,,false,false,false
lp:116:word:4,116,4,起来,7,9,lpw_b8a694b2df,起来,other,false,false,false,true
lp:117:word:0,117,0,我,0,1,lpw_b70bb4acc0,我,pronoun,false,true,true,true
lp:117:word:1,117,1,使劲,1,3,,使劲,,,false,false,false
lp:117:word:2,117,2,地,3,4,lpw_bdbd41e490,地,function,false,true,true,true
lp:117:word:3,117,3,揉,4,5,,揉,,,false,false,false
lp:117:word:4,117,4,了,5,6,lpw_b2dd27e84f,了,function,false,true,true,true
lp:117:word:5,117,5,揉,6,7,,揉,,,false,false,false
lp:117:word:6,117,6,眼睛,7,9,,眼睛,,,false,false,false
lp:118:word:0,118,0,仔细,0,2,,仔细,,,false,false,false
lp:118:word:1,118,1,地,2,3,lpw_bdbd41e490,地,function,false,true,true,true
lp:118:word:2,118,2,看了,3,5,,看了,,,false,false,false
lp:118:word:3,118,3,看,5,6,lpw_61f43315f9,看,perception,false,false,false,true
lp:119:word:0,119,0,只,0,1,lpw_409e2c3882,只,function,false,false,true,true
lp:119:word:1,119,1,见,1,2,,见,,,false,false,false
lp:119:word:2,119,2,一个,2,4,lpw_e1dbc1c99f,一个,function|time_quantity,false,true,true,true
lp:119:word:3,119,3,从,4,5,lpw_2719a8ea30,从,function,false,false,false,true
lp:119:word:4,119,4,没,5,6,lpw_279e8b3573,没,negation_modality,false,false,true,true
lp:119:word:5,119,5,见过,6,8,,见过,,,false,false,false
lp:119:word:6,119,6,的,8,9,lpw_8af2350cfd,的,function,false,true,true,true
lp:119:word:7,119,7,小人儿,9,12,,小人儿,,,false,false,false
lp:120:word:0,120,0,正,0,1,lpw_d657ee1d4a,正,other,true,false,false,false
lp:120:word:1,120,1,一本,1,3,,一本,,,false,false,false
lp:120:word:2,120,2,正经,3,5,,正经,,,false,false,false
lp:120:word:3,120,3,地,5,6,lpw_bdbd41e490,地,function,false,true,true,true
lp:120:word:4,120,4,看,6,7,lpw_61f43315f9,看,perception,false,false,false,true
lp:120:word:5,120,5,着,7,8,lpw_9e5bf0d2d9,着,function,false,true,true,true
lp:120:word:6,120,6,我,8,9,lpw_b70bb4acc0,我,pronoun,false,true,true,true
lp:120:word:7,120,7,呢,9,10,lpw_02811cec0b,呢,function|interrogative,false,true,true,true
lp:121:word:0,121,0,后来,0,2,,后来,,,false,false,false
lp:121:word:1,121,1,我,2,3,lpw_b70bb4acc0,我,pronoun,false,true,true,true
lp:121:word:2,121,2,给,3,4,lpw_6e55fb9d8a,给,other,false,true,true,true
lp:121:word:3,121,3,他,4,5,lpw_8b7b91e000,他,pronoun,false,true,true,true
lp:121:word:4,121,4,画,5,6,lpw_de9f18b00a,画,physical_action,true,false,false,false
lp:121:word:5,121,5,了,6,7,lpw_b2dd27e84f,了,function,false,true,true,true
lp:121:word:6,121,6,一幅,7,9,,一幅,,,false,false,false
lp:121:word:7,121,7,非常,9,11,lpw_2ccec3b419,非常,other,false,false,false,false
lp:121:word:8,121,8,出色,11,13,,出色,,,false,false,false
lp:121:word:9,121,9,的,13,14,lpw_8af2350cfd,的,function,false,true,true,true
lp:121:word:10,121,10,肖像,14,16,,肖像,,,false,false,false
lp:122:word:0,122,0,就是,0,2,lpw_88aa006eb3,就是,other,false,false,true,true
lp:122:word:1,122,1,旁边,2,4,,旁边,,,false,false,false
lp:122:word:2,122,2,的,4,5,lpw_8af2350cfd,的,function,false,true,true,true
lp:122:word:3,122,3,这,5,6,lpw_d409ab2ab3,这,pronoun,false,true,true,true
lp:122:word:4,122,4,幅,6,7,,幅,,,false,false,false
lp:123:word:0,123,0,不过,0,2,lpw_72113362c6,不过,function,false,false,false,true
lp:123:word:1,123,1,我,2,3,lpw_b70bb4acc0,我,pronoun,false,true,true,true
lp:123:word:2,123,2,的,3,4,lpw_8af2350cfd,的,function,false,true,true,true
lp:123:word:3,123,3,画,4,5,lpw_de9f18b00a,画,physical_action,true,false,false,false
lp:124:word:0,124,0,当然,0,2,lpw_0002e2d87f,当然,other,false,false,false,false
lp:124:word:1,124,1,远远,2,4,,远远,,,false,false,false
lp:124:word:2,124,2,不及,4,6,,不及,,,false,false,false
lp:124:word:3,124,3,本人,6,8,,本人,,,false,false,false
lp:124:word:4,124,4,可爱,8,10,,可爱,,,false,false,false
lp:125:word:0,125,0,这,0,1,lpw_d409ab2ab3,这,pronoun,false,true,true,true
lp:125:word:1,125,1,不是,1,3,lpw_584cd0fcf3,不是,other,false,false,false,false
lp:125:word:2,125,2,我,3,4,lpw_b70bb4acc0,我,pronoun,false,true,true,true
lp:125:word:3,125,3,的,4,5,lpw_8af2350cfd,的,function,false,true,true,true
lp:125:word:4,125,4,错,5,6,,错,,,false,false,false
lp:126:word:0,126,0,我,0,1,lpw_b70bb4acc0,我,pronoun,false,true,true,true
lp:126:word:1,126,1,的,1,2,lpw_8af2350cfd,的,function,false,true,true,true
lp:126:word:2,126,2,画家,2,4,,画家,,,false,false,false
lp:126:word:3,126,3,生涯,4,6,,生涯,,,false,false,false
lp:126:word:4,126,4,在,6,7,lpw_12404a0b63,在,function,false,true,true,true
lp:126:word:5,126,5,六岁,7,9,,六岁,,,false,false,false
lp:126:word:6,126,6,那,9,10,lpw_5a2362a202,那,pronoun,false,true,true,true
lp:126:word:7,126,7,年,10,11,,年,,,false,false,false
lp:126:word:8,126,8,就,11,12,lpw_2f9d9872e5,就,function,false,true,true,true
lp:126:word:9,126,9,让,12,13,lpw_ad37574404,让,other,false,true,true,true
lp:126:word:10,126,10,大人,13,15,lpw_44dd6014a5,大人,narrative_character,false,false,false,true
lp:126:word:11,126,11,给,15,16,lpw_6e55fb9d8a,给,other,false,true,true,true
lp:126:word:12,126,12,断,16,17,,断,,,false,false,false
lp:126:word:13,126,13,送,17,18,,送,,,false,false,false
lp:126:word:14,126,14,了,18,19,lpw_b2dd27e84f,了,function,false,true,true,true
lp:127:word:0,127,0,除了,0,2,,除了,,,false,false,false
lp:127:word:1,127,1,画,2,3,lpw_de9f18b00a,画,physical_action,true,false,false,false
lp:127:word:2,127,2,剖,3,4,,剖,,,false,false,false
lp:127:word:3,127,3,开,4,5,lpw_39eae64cfc,开,other,true,false,false,false
lp:127:word:4,127,4,和,5,6,lpw_3d7114281f,和,function,false,false,true,true
lp:127:word:5,127,5,不,6,7,lpw_b02dfe2160,不,negation_modality,false,false,true,true
lp:127:word:6,127,6,剖,7,8,,剖,,,false,false,false
lp:127:word:7,127,7,开,8,9,lpw_39eae64cfc,开,other,true,false,false,false
lp:127:word:8,127,8,的,9,10,lpw_8af2350cfd,的,function,false,true,true,true
lp:127:word:9,127,9,蟒蛇,10,12,lpw_7d2bda9879,蟒蛇,other,true,false,false,false
lp:128:word:0,128,0,后来,0,2,,后来,,,false,false,false
lp:128:word:1,128,1,再没,2,4,,再没,,,false,false,false
lp:128:word:2,128,2,画,4,5,lpw_de9f18b00a,画,physical_action,true,false,false,false
lp:128:word:3,128,3,过,5,6,lpw_f777893480,过,other,false,false,true,true
lp:128:word:4,128,4,什么,6,8,lpw_c1b52e0e64,什么,pronoun|interrogative,false,true,true,true
lp:129:word:0,129,0,我,0,1,lpw_b70bb4acc0,我,pronoun,false,true,true,true
lp:129:word:1,129,1,吃惊,1,3,,吃惊,,,false,false,false
lp:129:word:2,129,2,地,3,4,lpw_bdbd41e490,地,function,false,true,true,true
lp:129:word:3,129,3,瞪,4,5,,瞪,,,false,false,false
lp:129:word:4,129,4,大,5,6,lpw_7d4ca7f48e,大,other,false,false,false,false
lp:129:word:5,129,5,眼睛,6,8,,眼睛,,,false,false,false
